00:23:D4:6A:D1:B8, 00:23:D4:6A:B6:B9, 02:36:25, ?, 02:36:33, 2
00:23:D4:6A:D1:B8, 00:23:D4:68:E1:E9, 02:36:25, 02:32:24, 02:36:40, 2
00:23:D4:6A:D1:B8, 00:23:D4:6A:87:DE, 02:36:25, ?, 02:36:40, 2
00:23:D4:6A:D1:B8, 00:23:D4:69:79:1C, 02:36:25, ?, 02:36:40, 2
00:23:D4:6A:D1:B8, 00:23:D4:6A:B6:B9, 02:54:21, 02:54:22, 02:54:28, 2
00:23:D4:6A:D1:B8, 00:23:D4:69:79:1C, 02:54:21, 02:50:17, 02:54:42, 2
00:23:D4:6A:D1:B8, 00:23:D4:6A:87:DE, 02:54:21, ?, 02:54:42, 2
00:23:D4:6A:D1:B8, 00:23:D4:68:E1:E9, 02:54:21, 02:50:24, 03:07:54, 2
00:23:D4:6A:D1:B8, 00:23:D4:68:E1:E9, 03:14:59, 03:15:03, 03:15:08, 2
00:23:D4:6A:D1:B8, 00:23:D4:6A:87:DE, 03:14:59, 03:15:04, 03:15:20, 2
00:23:D4:6A:D1:B8, 00:23:D4:69:79:1C, 03:14:59, 03:15:01, 03:15:52, 2
00:23:D4:6A:D1:B8, 00:23:D4:6A:B6:B9, 03:14:59, ?, 03:17:35, 2
00:23:D4:6A:D1:B8, 00:23:D4:6A:B6:B9, 03:44:16, ?, 03:44:29, 2
00:23:D4:6A:D1:B8, 00:23:D4:6A:87:DE, 03:44:16, 03:39:51, 04:01:13, 2
00:23:D4:6A:D1:B8, 00:23:D4:68:E1:E9, 03:44:16, ?, 04:01:13, 2
00:23:D4:6A:D1:B8, 00:23:D4:69:79:1C, 03:44:16, ?, 04:01:50, 2
00:23:D4:6A:D1:B8, 00:23:D4:68:E1:E9, 04:21:07, 03:39:50, 04:24:48, 2
00:23:D4:6A:D1:B8, 00:23:D4:69:79:1C, 04:21:07, ?, 04:24:48, 2
00:23:D4:6A:D1:B8, 00:23:D4:6A:B6:B9, 04:21:07, ?, 04:25:26, 2
00:23:D4:6A:D1:B8, 00:23:D4:6A:87:DE, 04:21:07, ?, 04:25:35, 2
00:23:D4:6A:D1:B8, 00:23:D4:6A:B6:B9, 04:59:40, ?, 05:03:57, 2
00:23:D4:6A:D1:B8, 00:23:D4:6A:87:DE, 04:59:40, 04:58:54, 05:07:40, 2
00:23:D4:6A:D1:B8, 00:23:D4:69:79:1C, 04:59:40, ?, 05:07:40, 2
00:23:D4:6A:D1:B8, 00:23:D4:68:E1:E9, 04:59:40, ?, 05:07:40, 2
00:23:D4:6A:D1:B8, 00:23:D4:6A:87:DE, 05:29:40, 05:27:11, 05:29:59, 2
00:23:D4:6A:D1:B8, 00:23:D4:68:E1:E9, 05:29:40, ?, 05:29:59, 2
00:23:D4:6A:D1:B8, 00:23:D4:69:79:1C, 05:29:40, ?, 05:29:59, 2
00:23:D4:6A:D1:B8, 00:23:D4:6A:B6:B9, 05:29:40, ?, 05:30:15, 2
00:23:D4:6A:D1:B8, 00:23:D4:6A:B6:B9, 05:53:07, ?, 05:53:18, 3
00:23:D4:6A:D1:B8, 00:23:D4:68:E1:E9, 05:53:07, 05:49:04, 05:53:33, 3
00:23:D4:6A:D1:B8, 00:23:D4:69:79:1C, 05:53:07, ?, 05:53:33, 3
00:23:D4:6A:D1:B8, 00:23:D4:6A:87:DE, 05:53:07, ?, 05:53:33, 3
00:23:D4:6A:D1:B8, 00:23:D4:6A:22:09, 05:53:07, ?, 05:57:28, 3
00:23:D4:6A:D1:B8, 00:23:D4:6A:B6:B9, 06:16:12, ?, 06:16:22, 3
00:23:D4:6A:D1:B8, 00:23:D4:6A:22:09, 06:16:12, ?, 06:16:28, 3
00:23:D4:6A:D1:B8, 00:23:D4:69:79:1C, 06:16:12, 05:48:57, 06:16:31, 3
00:23:D4:6A:D1:B8, 00:23:D4:68:E1:E9, 06:16:12, ?, 06:16:31, 3
00:23:D4:6A:D1:B8, 00:23:D4:6A:87:DE, 06:16:12, ?, 06:16:31, 3
00:23:D4:6A:D1:B8, 00:23:D4:69:79:1C, 06:40:34, 06:36:30, 06:40:45, 3
00:23:D4:6A:D1:B8, 00:23:D4:68:E1:E9, 06:40:34, ?, 06:40:45, 3
00:23:D4:6A:D1:B8, 00:23:D4:6A:87:DE, 06:40:34, ?, 06:40:45, 3
00:23:D4:6A:D1:B8, 00:23:D4:6A:22:09, 06:40:34, ?, 06:40:48, 3
00:23:D4:6A:D1:B8, 00:23:D4:6A:B6:B9, 06:40:34, 06:41:18, 06:43:57, 3
00:23:D4:6A:D1:B8, 00:23:D4:69:79:1C, 06:58:09, 06:56:08, 07:00:39, 3
00:23:D4:6A:D1:B8, 00:23:D4:6A:87:DE, 06:58:09, ?, 07:00:39, 3
00:23:D4:6A:D1:B8, 00:23:D4:6A:22:09, 06:58:09, ?, 07:02:30, 3
00:23:D4:6A:D1:B8, 00:23:D4:6A:B6:B9, 06:58:09, ?, 07:02:30, 3
00:23:D4:6A:D1:B8, 00:23:D4:68:E1:E9, 06:58:09, ?, 07:04:56, 3
00:23:D4:6A:D1:B8, 00:23:D4:6A:B6:B9, 07:20:30, ?, 07:20:36, 3
00:23:D4:6A:D1:B8, 00:23:D4:6A:22:09, 07:20:30, ?, 07:20:39, 3
00:23:D4:6A:D1:B8, 00:23:D4:68:E1:E9, 07:20:30, 07:16:20, 07:20:39, 3
00:23:D4:6A:D1:B8, 00:23:D4:6A:87:DE, 07:20:30, ?, 07:20:39, 3
00:23:D4:6A:D1:B8, 00:23:D4:69:79:1C, 07:20:30, ?, 07:20:39, 3
00:23:D4:6A:D1:B8, 00:23:D4:6A:22:09, 07:37:35, 07:38:50, 07:38:54, 4
00:23:D4:6A:D1:B8, 00:23:D4:6A:87:DE, 07:37:35, 07:36:08, 07:40:40, 4
00:23:D4:6A:D1:B8, 00:23:D4:69:79:1C, 07:37:35, ?, 07:40:40, 4
00:23:D4:6A:D1:B8, 00:23:D4:68:E1:E9, 07:37:35, ?, 07:40:40, 4
00:23:D4:6A:D1:B8, 00:23:D4:6A:B6:B9, 07:37:35, ?, 07:41:55, 4
00:23:D4:6A:D1:B8, 00:23:D4:6A:E5:21, 07:37:35, ?, 07:41:55, 4
00:23:D4:6A:D1:B8, 00:23:D4:6A:E5:21, 07:57:36, ?, 07:57:50, 4
00:23:D4:6A:D1:B8, 00:23:D4:6A:87:DE, 07:57:36, 07:57:01, 07:58:19, 4
00:23:D4:6A:D1:B8, 00:23:D4:69:79:1C, 07:57:36, ?, 07:58:19, 4
00:23:D4:6A:D1:B8, 00:23:D4:68:E1:E9, 07:57:36, ?, 07:58:19, 4
00:23:D4:6A:D1:B8, 00:23:D4:6A:B6:B9, 07:57:36, ?, 08:02:43, 4
00:23:D4:6A:D1:B8, 00:23:D4:6A:22:09, 07:57:36, ?, 08:02:45, 4
00:23:D4:6A:D1:B8, 00:23:D4:6A:B6:B9, 12:21:41, ?, 12:21:47, 4
00:23:D4:6A:D1:B8, 00:23:D4:6A:E5:21, 12:21:41, ?, 12:21:47, 4
00:23:D4:6A:D1:B8, 00:23:D4:6A:87:DE, 12:21:41, 12:20:34, 12:21:51, 4
00:23:D4:6A:D1:B8, 00:23:D4:68:E1:E9, 12:21:41, ?, 12:21:51, 4
00:23:D4:6A:D1:B8, 00:23:D4:69:79:1C, 12:21:41, ?, 12:21:51, 4
00:23:D4:6A:D1:B8, 00:23:D4:6A:22:09, 12:21:41, ?, 12:22:10, 4
00:23:D4:6A:D1:B8, 00:23:D4:6A:B6:B9, 12:37:01, ?, 12:37:07, 4
00:23:D4:6A:D1:B8, 00:23:D4:6A:E5:21, 12:37:01, ?, 12:37:10, 4
00:23:D4:6A:D1:B8, 00:23:D4:6A:22:09, 12:37:01, 12:37:09, 12:37:12, 4
00:23:D4:6A:D1:B8, 00:23:D4:6A:87:DE, 12:37:01, ?, 12:39:38, 4
00:23:D4:6A:D1:B8, 00:23:D4:68:E1:E9, 12:37:01, 12:32:06, 12:39:38, 4
00:23:D4:6A:D1:B8, 00:23:D4:69:79:1C, 12:37:01, ?, 12:39:38, 4
00:23:D4:6A:D1:B8, 00:23:D4:6A:B6:B9, 14:35:47, ?, 14:35:55, 4
00:23:D4:6A:D1:B8, 00:23:D4:6A:22:09, 14:35:47, ?, 14:35:57, 4
00:23:D4:6A:D1:B8, 00:23:D4:6A:E5:21, 14:35:47, ?, 14:35:58, 4
00:23:D4:6A:D1:B8, 00:23:D4:6A:87:DE, 14:35:47, 14:31:10, 14:38:49, 4
00:23:D4:6A:D1:B8, 00:23:D4:68:E1:E9, 14:35:47, 14:31:09, 14:38:49, 4
00:23:D4:6A:D1:B8, 00:23:D4:69:79:1C, 14:35:47, 14:31:06, 14:38:49, 4
00:23:D4:6A:D1:B8, 00:23:D4:6A:B6:B9, 17:28:30, ?, 17:28:39, 
00:23:D4:6A:D1:B8, 00:23:D4:6A:E5:21, 17:28:30, ?, 17:28:58, 
00:23:D4:6A:D1:B8, 00:23:D4:6A:22:09, 17:28:30, ?, 17:29:02, 
00:23:D4:6A:D1:B8, 00:23:D4:6A:87:DE, 17:28:30, 17:27:40, 17:31:41, 
00:23:D4:6A:D1:B8, 00:23:D4:68:E1:E9, 17:28:30, 17:27:41, 17:35:43, 
00:23:D4:6A:D1:B8, 00:23:D4:69:79:1C, 17:28:30, ?, 17:35:43, 
